,Возраст (лет),мужчины,женщины,region
55,36,8503.0,8763.0,Республика Бурятия
56,37,8108.0,8438.0,Республика Бурятия
57,38,7403.0,7714.0,Республика Бурятия
58,39,7364.0,7742.0,Республика Бурятия
59,35-39,39751.0,41133.0,Республика Бурятия
60,20-39,146656.0,138497.0,Республика Бурятия
61,40,6985.0,7360.0,Республика Бурятия
62,41,6865.0,7388.0,Республика Бурятия
63,42,6786.0,7316.0,Республика Бурятия
64,43,6563.0,7168.0,Республика Бурятия
65,44,6079.0,6848.0,Республика Бурятия
66,40-44,33278.0,36080.0,Республика Бурятия
67,45,6023.0,6681.0,Республика Бурятия
68,46,5650.0,6536.0,Республика Бурятия
69,47,5561.0,6410.0,Республика Бурятия
70,48,5367.0,5896.0,Республика Бурятия
71,49,5010.0,5576.0,Республика Бурятия
72,45-49,27611.0,31099.0,Республика Бурятия
73,15-49,238434.0,233250.0,Республика Бурятия
74,50,4679.0,5396.0,Республика Бурятия
75,51,4566.0,5233.0,Республика Бурятия
76,52,4634.0,5379.0,Республика Бурятия
77,53,4772.0,5593.0,Республика Бурятия
78,54,5110.0,5671.0,Республика Бурятия
79,50-54,23761.0,27272.0,Республика Бурятия
80,55,4924.0,6081.0,Республика Бурятия
81,56,5471.0,6410.0,Республика Бурятия
82,57,5309.0,6797.0,Республика Бурятия
83,58,5901.0,7359.0,Республика Бурятия
84,59,6053.0,7512.0,Республика Бурятия
85,55-59,27658.0,34159.0,Республика Бурятия
86,60,5545.0,7267.0,Республика Бурятия
87,61,5352.0,7225.0,Республика Бурятия
88,62,5129.0,6907.0,Республика Бурятия
89,63,4781.0,6596.0,Республика Бурятия
90,64,4441.0,6348.0,Республика Бурятия
91,60-64,25248.0,34343.0,Республика Бурятия
92,65,4241.0,6435.0,Республика Бурятия
93,66,3802.0,5968.0,Республика Бурятия
94,67,3706.0,5731.0,Республика Бурятия
95,68,3247.0,5318.0,Республика Бурятия
96,69,3027.0,4993.0,Республика Бурятия
97,65-69,18023.0,28445.0,Республика Бурятия
98,70,2956.0,5076.0,Республика Бурятия
99,71,2329.0,4038.0,Республика Бурятия
100,72,2018.0,3578.0,Республика Бурятия
101,73,1507.0,2857.0,Республика Бурятия
102,74,826.0,1587.0,Республика Бурятия
103,70-74,9636.0,17136.0,Республика Бурятия
104,75,564.0,1223.0,Республика Бурятия
105,76,459.0,1023.0,Республика Бурятия
106,77,740.0,1961.0,Республика Бурятия
107,78,1089.0,2669.0,Республика Бурятия
108,79,1155.0,3072.0,Республика Бурятия
109,75-79,4007.0,9948.0,Республика Бурятия
110,80 и старше,6077.0,19218.0,Республика Бурятия
111,85 и старше,2097.0,7170.0,Республика Бурятия
112,,,,Республика Бурятия
113,Итого,470726.0,515211.0,Республика Бурятия
114,,,,Республика Бурятия
115,моложе трудоспособного,124308.0,117595.0,Республика Бурятия
116,трудоспособного,288972.0,260448.0,Республика Бурятия
117,старше трудоспособного,57446.0,137168.0,Республика Бурятия
0,0,4797.0,4519.0,Курская область
1,1,5321.0,4991.0,Курская область
2,2,5559.0,5234.0,Курская область
3,0-2,15677.0,14744.0,Курская область
4,3,6386.0,6092.0,Курская область
5,4,6612.0,6389.0,Курская область
6,0-4,28675.0,27225.0,Курская область
7,5,6771.0,6361.0,Курская область
8,3-5,19769.0,18842.0,Курская область
9,6,6808.0,6336.0,Курская область
10,1-6,37457.0,35403.0,Курская область
11,7,6831.0,6602.0,Курская область
12,8,6704.0,6335.0,Курская область
13,9,6042.0,5842.0,Курская область
14,5-9,33156.0,31476.0,Курская область
15,10,5980.0,5826.0,Курская область
16,11,6147.0,5884.0,Курская область
17,12,5807.0,5567.0,Курская область
18,13,5287.0,4876.0,Курская область
19,8-13,35967.0,34330.0,Курская область
20,0-13,85052.0,80854.0,Курская область
21,14,5154.0,4784.0,Курская область
22,10-14,28375.0,26937.0,Курская область
23,0-14,90206.0,85638.0,Курская область
24,15,5255.0,5106.0,Курская область
25,14-15,10409.0,9890.0,Курская область
26,16,5408.0,5055.0,Курская область
27,17,5155.0,4842.0,Курская область
28,16-17,10563.0,9897.0,Курская область
29,0-17,106024.0,100641.0,Курская область
30,18,4914.0,4861.0,Курская область
31,19,5357.0,4993.0,Курская область
32,15-19,26089.0,24857.0,Курская область
33,20,5044.0,4892.0,Курская область
34,21,5095.0,5141.0,Курская область
35,22,5097.0,5233.0,Курская область
36,23,5794.0,5594.0,Курская область
37,24,5804.0,5635.0,Курская область
38,20-24,26834.0,26495.0,Курская область
39,25,6199.0,6124.0,Курская область
40,26,6226.0,6069.0,Курская область
41,27,6488.0,6365.0,Курская область
42,28,6760.0,6877.0,Курская область
43,29,7483.0,7510.0,Курская область
44,25-29,33156.0,32945.0,Курская область
45,20-29,59990.0,59440.0,Курская область
46,16-29,80824.0,79191.0,Курская область
47,30,7780.0,7977.0,Курская область
48,31,8305.0,8328.0,Курская область
49,32,8791.0,8832.0,Курская область
50,33,8797.0,8772.0,Курская область
51,34,8465.0,8366.0,Курская область
52,30-34,42138.0,42275.0,Курская область
53,15-34,128217.0,126572.0,Курская область
54,35,8630.0,8583.0,Курская область
55,36,8713.0,8557.0,Курская область
56,37,8057.0,8046.0,Курская область
57,38,7487.0,7636.0,Курская область
58,39,7973.0,8348.0,Курская область
59,35-39,40860.0,41170.0,Курская область
60,20-39,142988.0,142885.0,Курская область
61,40,7240.0,8002.0,Курская область
62,41,7369.0,7846.0,Курская область
63,42,7173.0,7942.0,Курская область
64,43,7556.0,8254.0,Курская область
65,44,7440.0,8198.0,Курская область
66,40-44,36778.0,40242.0,Курская область
67,45,7199.0,7963.0,Курская область
68,46,7000.0,7889.0,Курская область
69,47,7152.0,7847.0,Курская область
70,48,6789.0,7625.0,Курская область
71,49,6920.0,8037.0,Курская область
72,45-49,35060.0,39361.0,Курская область
73,15-49,240915.0,247345.0,Курская область
74,50,6405.0,7323.0,Курская область
75,51,6424.0,7368.0,Курская область
76,52,6543.0,7296.0,Курская область
77,53,6693.0,7992.0,Курская область
78,54,6926.0,8047.0,Курская область
79,50-54,32991.0,38026.0,Курская область
80,55,6884.0,8432.0,Курская область
81,56,7724.0,9414.0,Курская область
82,57,7972.0,9671.0,Курская область
83,58,8257.0,10143.0,Курская область
84,59,8838.0,10728.0,Курская область
